Timestamp,,,,,,,,,,
6/30/2024 21:10:09,https://www.youtube.com/watch?v=MOPBzDfAlts,https://www.youtube.com/watch?v=MOPBzDfAlts,https://www.youtube.com/watch?v=hXZE79SvHiI,https://www.youtube.com/watch?v=no7rLTL68Tw,https://www.youtube.com/watch?v=hr0j-i7t61g,https://www.youtube.com/watch?v=doAT-uQgO-w,https://www.youtube.com/watch?v=Lj--zTaKyuw,https://www.youtube.com/watch?v=hsbCQXX_lZY,https://www.youtube.com/watch?v=8X1aksLwy3g&t=155s,https://www.youtube.com/watch?v=HiWZkm7O2AQ
7/6/2024 12:11:35,https://youtu.be/tNqcUv3rxdI?si=I6VDWaK_FzxmJd8o,https://youtu.be/hr0j-i7t61g?si=hPkvLvths99vFvK4,https://youtu.be/8X1aksLwy3g?si=7YRhcXwaKhI4gfHn,https://youtu.be/MvuWUURrxrY?si=Dupd8ol3scqRc7m5,https://youtu.be/ItN_xKgsfPE?si=bqLAxp7QdwxHJjyn,https://www.youtube.com/watch?v=qJFbWTs5Ns0,,,,
6/30/2024 21:12:32,https://www.youtube.com/watch?v=_rPieklFf1s,https://www.youtube.com/watch?v=MvuWUURrxrY,https://www.youtube.com/watch?v=8X1aksLwy3g,https://www.youtube.com/watch?v=XfTdwzwrps8,https://www.youtube.com/watch?v=no7rLTL68Tw,https://www.youtube.com/watch?v=GhgzoCabbek,https://www.youtube.com/watch?v=gWDhSsvB7RM,https://www.youtube.com/watch?v=Z_DiVk2O6aM,https://www.youtube.com/watch?v=f06YZEgOFWg,https://www.youtube.com/watch?v=qJFbWTs5Ns0
6/30/2024 21:38:25,https://youtu.be/_rPieklFf1s?si=cp_OysnBFrgIFKql,https://www.youtube.com/watch?v=8X1aksLwy3g,https://www.youtube.com/watch?v=9mgwO3lJoak,https://www.youtube.com/watch?v=IS5j56bMx9o,https://youtu.be/MvuWUURrxrY?si=vFEWKbajxSUvTupI,https://youtu.be/BFQo-G6Qu0k?si=030YOh6N4TDLHGXd,,,,
7/3/2024 3:54:53,https://www.youtube.com/watch?v=gWDhSsvB7RM,https://www.youtube.com/watch?v=BFQo-G6Qu0k,https://www.youtube.com/watch?v=MvuWUURrxrY,https://www.youtube.com/watch?v=Z_DiVk2O6aM,https://www.youtube.com/watch?v=XfTdwzwrps8,https://www.youtube.com/watch?v=iTEh4JEj5Cg,https://www.youtube.com/watch?v=qJFbWTs5Ns0,https://www.youtube.com/watch?v=DjCjb9Q9Ae4,https://m.youtube.com/watch?v=no7rLTL68Tw&list=PLTFvnAnJmP4xtTfVKucvBcVuaLTVV4S11&index=1&pp=iAQB,https://m.youtube.com/watch?v=8X1aksLwy3g&list=PLTFvnAnJmP4xtTfVKucvBcVuaLTVV4S11&index=10&pp=iAQB
7/1/2024 6:48:17,https://www.youtube.com/watch?v=3RDf6tw7cTQ,https://www.youtube.com/watch?v=q9wwS4ave5o,https://youtu.be/fZC5O8j90bs?si=FKgtczanGjLJ1Kge,https://youtu.be/no7rLTL68Tw?si=YQ4eA4WXXbSKTcwf,https://youtu.be/gWDhSsvB7RM?si=mcfqBVjN3Fp-Qje6,,,,,
7/1/2024 8:44:42,https://youtu.be/fZC5O8j90bs,https://youtu.be/no7rLTL68Tw,https://youtu.be/81dYyK_gBLk,https://youtu.be/bHB3XshiDc0,https://youtu.be/86FSQ-ib1cg,https://youtu.be/_lE0YLTxqE4?si=Lv9BCrjkIDZk9Kwv,https://youtu.be/tNqcUv3rxdI,https://youtu.be/1EbQMZLfB98,https://youtu.be/4Lp5J-xrPZo,https://youtu.be/qJFbWTs5Ns0
7/1/2024 16:47:28,https://www.youtube.com/watch?v=GtTBJlMB8yk,https://www.youtube.com/watch?v=RfrKy18kTy0,https://www.youtube.com/watch?v=GhgzoCabbek,https://www.youtube.com/watch?v=PmayoRok6U8,https://www.youtube.com/watch?v=Yld2_tCy2ng,,,,,
7/1/2024 18:34:35,https://youtube.com/watch?v=_rPieklFf1s,https://www.youtube.com/watch?v=no7rLTL68Tw,https://www.youtube.com/watch?v=qJFbWTs5Ns0,https://www.youtube.com/watch?v=fZC5O8j90bs,https://www.youtube.com/watch?v=hr0j-i7t61g,,,,,
7/1/2024 21:29:10,https://youtu.be/fZC5O8j90bs?si=XHDY4_slQ51Ap2kJ,https://youtu.be/8X1aksLwy3g,https://youtu.be/no7rLTL68Tw?si=f1yjaRaSpa3UExx7,https://www.youtube.com/watch?v=Ejf6COSQydI,https://youtu.be/a1CBymA7XtI?si=NuwZjCGzT2ItfVYb,https://youtu.be/AwQ8N2fmSxY?si=FWyqHZzWy9QydSbQ,https://www.youtube.com/watch?v=XHe9A1tpFqI,https://www.youtube.com/watch?v=ItN_xKgsfPE,https://www.youtube.com/watch?v=XfTdwzwrps8,
